dam,idcth,idcth_liq,idctqh,idctqh_liq,idc3h,idc3h_vol,idc3qh,idc3qh_vol,ida1,ida1_vol,ida2,ida2_vol,ida3,ida3_vol,temp_1,irradiation_1,net_load,net_load_prog,temp_2,irradiation_2,ts_start,ts_end
0.04,12.497023,145.525,55.835664,106.0,13.559088,148.675,57.379695,69.05,14.91,10.45,9.75,6.025,,,797.8164,27.7,4232.18,5576.92,797.8164,27.7,2025-06-06 10:15:00,2025-06-06 10:30:00
0.04,12.497023,145.525,62.467771,156.85,13.559088,148.675,52.815948,66.95,33.39,11.575,31.22,4.925,,,754.3435,27.35,4233.09,5578.27,754.3435,27.35,2025-06-06 10:00:00,2025-06-06 10:15:00
8.39,38.749706,130.525,-19.66051,142.625,44.460167,110.15,-17.237862,102.125,-10.7,9.0,-21.72,5.7,,,708.1994,26.95,4226.22,5561.99,708.1994,26.95,2025-06-06 09:45:00,2025-06-06 10:00:00
8.39,38.749706,130.525,-5.647874,99.875,44.460167,110.15,-9.562424,75.075,1.08,2.375,0.0,3.775,,,660.48846,26.6,4296.38,5539.74,660.48846,26.6,2025-06-06 09:30:00,2025-06-06 09:45:00
8.39,38.749706,130.525,63.204003,100.9,44.460167,110.15,50.746082,63.3,24.53,9.325,29.92,7.625,,,612.592,26.2,4277.95,5514.47,612.592,26.2,2025-06-06 09:15:00,2025-06-06 09:30:00
8.39,38.749706,130.525,154.094383,164.625,44.460167,110.15,168.258331,142.8,45.09,9.425,51.0,5.025,,,562.7853,25.9,4276.26,5486.16,562.7853,25.9,2025-06-06 09:00:00,2025-06-06 09:15:00
65.67,82.914198,82.325,3.677554,204.9,80.661743,59.35,-1.001606,101.475,29.07,11.3,27.8,2.725,,,512.5734,25.65,4266.19,5453.6,512.5734,25.65,2025-06-06 08:45:00,2025-06-06 09:00:00
65.67,82.914198,82.325,24.40079,132.75,80.661743,59.35,19.613408,106.5,49.76,11.35,40.6,2.725,,,461.78287,25.45,4311.01,5411.87,461.78287,25.45,2025-06-06 08:30:00,2025-06-06 08:45:00
65.67,82.914198,82.325,130.032336,120.825,80.661743,59.35,126.668525,81.7,77.69,9.825,99.8,3.3,,,411.68472,25.25,4336.6,5359.75,411.68472,25.25,2025-06-06 08:15:00,2025-06-06 08:30:00
65.67,82.914198,82.325,227.763841,221.925,80.661743,59.35,245.320916,192.325,114.85,10.425,125.16,2.0,,,362.0377,25.0,4345.13,5297.25,362.0377,25.0,2025-06-06 08:00:00,2025-06-06 08:15:00
97.17,96.74998,44.95,25.198779,230.075,87.805484,38.15,10.420046,42.575,65.25,11.475,48.05,12.625,,,312.03726,24.7,4339.15,5228.5,312.03726,24.7,2025-06-06 07:45:00,2025-06-06 08:00:00
97.17,96.74998,44.95,48.212434,130.875,87.805484,38.15,51.558034,36.625,83.6,9.7,79.95,4.0,,,262.6691,24.35,4338.51,5170.05,262.6691,24.35,2025-06-06 07:30:00,2025-06-06 07:45:00
97.17,96.74998,44.95,156.116267,169.75,87.805484,38.15,139.831169,70.35,113.81,10.725,119.19,10.7,,,215.15828,24.05,4393.23,5126.04,215.15828,24.05,2025-06-06 07:15:00,2025-06-06 07:30:00
97.17,96.74998,44.95,167.898639,226.375,87.805484,38.15,162.274301,74.75,113.25,14.175,139.81,10.25,,,170.2708,23.75,4432.39,5096.48,170.2708,23.75,2025-06-06 07:00:00,2025-06-06 07:15:00
104.57,112.372151,62.95,38.033283,139.15,99.809769,29.275,23.638313,51.3,81.9,11.825,105.97,6.275,,,128.4032,23.5,4498.44,5079.63,128.4032,23.5,2025-06-06 06:45:00,2025-06-06 07:00:00
104.57,112.372151,62.95,74.598677,43.525,99.809769,29.275,68.420808,33.1,89.0,11.075,91.78,8.5,,,90.25218,23.25,4534.97,5068.61,90.25218,23.25,2025-06-06 06:30:00,2025-06-06 06:45:00
104.57,112.372151,62.95,166.936326,58.225,99.809769,29.275,156.479129,31.575,88.85,9.675,131.18,8.1,,,74.643906,23.05,4574.54,5061.69,74.643906,23.05,2025-06-06 06:15:00,2025-06-06 06:30:00
104.57,112.372151,62.95,174.182134,106.5,99.809769,29.275,144.03257,34.725,83.52,8.65,125.83,6.275,,,59.69278,23.0,4594.49,5058.86,59.69278,23.0,2025-06-06 06:00:00,2025-06-06 06:15:00
96.02,107.100516,50.275,92.382713,63.4,99.486258,36.15,91.058526,32.4,82.95,10.05,100.14,6.75,,,44.215958,23.05,4647.48,5056.4,44.215958,23.05,2025-06-06 05:45:00,2025-06-06 06:00:00
96.02,107.100516,50.275,95.736254,33.425,99.486258,36.15,97.861394,28.675,87.96,8.975,86.73,6.75,,,29.119856,23.25,4714.84,5039.42,29.119856,23.25,2025-06-06 05:30:00,2025-06-06 05:45:00
96.02,107.100516,50.275,120.743076,30.525,99.486258,36.15,99.817321,21.0,79.74,10.1,92.19,6.05,,,14.197908,23.45,4757.3,5004.18,14.197908,23.45,2025-06-06 05:15:00,2025-06-06 05:30:00
96.02,107.100516,50.275,106.046961,51.625,99.486258,36.15,71.32618,28.6,76.0,7.5,91.44,4.925,,,0.0,23.65,4772.66,4950.68,0.0,23.65,2025-06-06 05:00:00,2025-06-06 05:15:00
104.9,118.608051,58.075,127.076725,38.775,111.883006,48.975,127.952701,37.75,84.81,13.025,105.7,7.65,,,0.0,23.75,4742.83,4879.01,0.0,23.75,2025-06-06 04:45:00,2025-06-06 05:00:00
104.9,118.608051,58.075,126.080007,30.2,111.883006,48.975,123.942258,27.225,95.28,9.25,110.41,8.125,,,0.0,23.85,4725.57,4789.54,0.0,23.85,2025-06-06 04:30:00,2025-06-06 04:45:00
104.9,118.608051,58.075,99.428935,26.05,111.883006,48.975,94.452395,21.5,95.0,9.525,102.74,6.775,,,0.0,23.95,4669.19,4682.35,0.0,23.95,2025-06-06 04:15:00,2025-06-06 04:30:00
104.9,118.608051,58.075,89.980396,26.5,111.883006,48.975,80.608768,23.95,95.28,6.65,101.49,7.35,,,0.0,24.15,4555.14,4557.44,0.0,24.15,2025-06-06 04:00:00,2025-06-06 04:15:00
98.89,108.725096,76.15,98.750227,24.225,109.538371,96.725,98.262852,23.575,94.21,9.375,99.21,5.85,,,0.0,24.4,4389.47,4422.53,0.0,24.4,2025-06-06 03:45:00,2025-06-06 04:00:00
98.89,108.725096,76.15,121.81065,18.55,109.538371,96.725,122.90081,22.825,94.21,9.275,98.98,5.725,,,0.0,24.7,4368.44,4308.52,0.0,24.7,2025-06-06 03:30:00,2025-06-06 03:45:00
98.89,108.725096,76.15,124.598243,16.55,109.538371,96.725,124.732573,20.4,94.21,8.8,97.3,5.475,,,0.0,25.05,4320.9,4223.12,0.0,25.05,2025-06-06 03:15:00,2025-06-06 03:30:00
98.89,108.725096,76.15,114.620592,17.325,109.538371,96.725,114.483937,22.35,108.32,8.6,111.15,7.75,,,0.0,25.35,4295.26,4166.32,0.0,25.35,2025-06-06 03:00:00,2025-06-06 03:15:00
104.75,105.964476,54.3,100.028139,17.975,111.374139,55.325,106.883291,17.85,95.09,10.2,95.05,7.7,,,0.0,25.6,4243.15,4134.55,0.0,25.6,2025-06-06 02:45:00,2025-06-06 03:00:00
104.75,105.964476,54.3,117.879794,23.55,111.374139,55.325,117.963141,29.125,95.09,9.525,105.0,7.025,,,0.0,25.9,4194.8,4113.43,0.0,25.9,2025-06-06 02:30:00,2025-06-06 02:45:00
104.75,105.964476,54.3,120.072742,10.5,111.374139,55.325,119.469565,13.8,95.09,4.15,105.51,6.125,,,0.0,26.15,4222.84,4099.37,0.0,26.15,2025-06-06 02:15:00,2025-06-06 02:30:00
104.75,105.964476,54.3,132.830385,10.275,111.374139,55.325,133.159717,14.15,126.0,4.85,128.59,8.4,,,0.0,26.4,4210.54,4092.37,0.0,26.4,2025-06-06 02:00:00,2025-06-06 02:15:00
118.44,135.627312,54.05,115.439014,25.1,140.921078,45.65,116.434314,27.7,94.38,10.525,90.26,6.95,,,0.0,26.65,4182.33,4091.23,0.0,26.65,2025-06-06 01:45:00,2025-06-06 02:00:00
118.44,135.627312,54.05,147.94958,17.325,140.921078,45.65,148.002358,20.25,102.67,9.25,101.14,5.7,,,0.0,26.85,4164.88,4091.18,0.0,26.85,2025-06-06 01:30:00,2025-06-06 01:45:00
118.44,135.627312,54.05,175.854814,15.0,140.921078,45.65,175.998215,19.475,121.32,8.85,132.57,5.55,,,0.0,27.05,4187.2,4091.03,0.0,27.05,2025-06-06 01:15:00,2025-06-06 01:30:00
118.44,135.627312,54.05,174.085298,17.2,140.921078,45.65,174.277332,21.65,141.63,9.25,158.28,7.25,,,0.0,27.25,4183.74,4090.78,0.0,27.25,2025-06-06 01:00:00,2025-06-06 01:15:00
102.02,114.971513,39.3,85.361743,20.75,120.241385,42.4,85.360652,27.2,92.15,11.8,79.35,1.925,,,0.0,27.4,4201.67,4092.51,0.0,27.4,2025-06-06 00:45:00,2025-06-06 01:00:00
102.02,114.971513,39.3,104.212281,24.225,120.241385,42.4,104.212281,25.75,97.38,9.9,108.84,2.675,,,0.0,27.55,4218.13,4104.59,0.0,27.55,2025-06-06 00:30:00,2025-06-06 00:45:00
102.02,114.971513,39.3,150.016596,20.65,120.241385,42.4,150.071338,21.475,99.91,7.675,104.44,1.6,,,0.0,27.65,4223.17,4129.1,0.0,27.65,2025-06-06 00:15:00,2025-06-06 00:30:00
102.02,114.971513,39.3,165.793433,32.075,120.241385,42.4,165.793433,33.275,111.86,8.275,125.79,2.1,,,0.0,27.85,4269.8,4166.05,0.0,27.85,2025-06-06 00:00:00,2025-06-06 00:15:00
